source_system,incident_id,report_date,year,state,system_type,cause_text,type_of_disturbance,customers_affected,fatalities,injuries,property_damage_usd,control_telecom_categories,control_or_telecom_involved
PHMSA,20110311,8/25/2011,2011,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110308,8/24/2011,2011,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110297,8/19/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110294,8/16/2011,2011,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110267,8/4/2011,2011,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110273,8/5/2011,2011,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110265,8/3/2011,2011,,gas_transmission_gathering,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110261,7/29/2011,2011,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110264,8/2/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110256,7/22/2011,2011,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110254,7/22/2011,2011,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110228,7/6/2011,2011,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110239,7/11/2011,2011,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110227,7/6/2011,2011,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110231,7/7/2011,2011,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110226,7/5/2011,2011,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110211,6/29/2011,2011,,gas_transmission_gathering,OTHER INCIDENT CAUSE,OTHER INCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110194,6/23/2011,2011,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110202,6/24/2011,2011,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110186,6/20/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110203,6/24/2011,2011,,gas_transmission_gathering,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110199,6/24/2011,2011,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110198,6/23/2011,2011,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110200,6/24/2011,2011,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110195,6/23/2011,2011,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110193,6/23/2011,2011,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110184,6/15/2011,2011,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110175,6/9/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110177,6/9/2011,2011,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110170,6/8/2011,2011,,gas_transmission_gathering,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110168,6/6/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110046,5/5/2011,2011,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110164,6/2/2011,2011,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110052,5/20/2011,2011,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110162,6/1/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110050,5/12/2011,2011,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110166,6/3/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110158,5/26/2011,2011,,gas_transmission_gathering,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110151,5/24/2011,2011,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110053,5/20/2011,2011,,gas_transmission_gathering,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110051,5/19/2011,2011,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110047,5/6/2011,2011,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110049,5/12/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110041,4/20/2011,2011,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110045,4/28/2011,2011,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20130109,12/3/2013,2013,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110044,4/26/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110043,4/25/2011,2011,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110042,4/22/2011,2011,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20130023,3/19/2013,2013,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110040,4/14/2011,2011,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110039,4/12/2011,2011,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110038,4/3/2011,2011,,gas_transmission_gathering,OTHER INCIDENT CAUSE,OTHER INCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110037,3/29/2011,2011,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110036,3/28/2011,2011,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110032,3/23/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110034,3/25/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110035,3/26/2011,2011,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110033,3/25/2011,2011,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110031,3/22/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110027,3/4/2011,2011,,gas_transmission_gathering,OTHER INCIDENT CAUSE,OTHER INCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110030,3/15/2011,2011,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110029,3/14/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110024,3/2/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110026,3/4/2011,2011,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110028,3/10/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110020,2/22/2011,2011,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110025,3/4/2011,2011,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110019,2/17/2011,2011,,gas_transmission_gathering,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110022,2/24/2011,2011,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110017,2/10/2011,2011,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110018,2/17/2011,2011,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110021,2/23/2011,2011,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20120050,5/17/2012,2012,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110016,2/9/2011,2011,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110015,2/8/2011,2011,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110011,2/1/2011,2011,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110012,2/2/2011,2011,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110009,1/25/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110010,1/27/2011,2011,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110007,1/21/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110008,1/21/2011,2011,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110006,1/17/2011,2011,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110005,1/13/2011,2011,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110003,1/7/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110023,1/6/2011,2011,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110004,1/7/2011,2011,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20110002,1/6/2011,2011,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100104,12/16/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100110,12/30/2010,2010,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100106,12/21/2010,2010,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100111,12/30/2010,2010,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100109,12/29/2010,2010,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100108,12/27/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100105,12/20/2010,2010,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100107,12/21/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100101,12/9/2010,2010,,gas_transmission_gathering,OTHER INCIDENT CAUSE,OTHER INCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100103,12/10/2010,2010,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100097,12/6/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100102,12/9/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100092,11/15/2010,2010,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100098,12/7/2010,2010,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,1.0,0.0,,not control-system/telecom related,False
PHMSA,20100096,12/2/2010,2010,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100095,11/29/2010,2010,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100093,11/17/2010,2010,,gas_transmission_gathering,OTHER INCIDENT CAUSE,OTHER INCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100082,10/28/2010,2010,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100088,11/11/2010,2010,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100090,11/12/2010,2010,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100091,11/15/2010,2010,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100089,11/12/2010,2010,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100086,11/9/2010,2010,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100084,11/1/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100085,11/3/2010,2010,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100083,10/29/2010,2010,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100067,10/5/2010,2010,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100081,10/28/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100077,10/18/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100078,10/20/2010,2010,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100079,10/20/2010,2010,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100076,10/18/2010,2010,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100080,10/20/2010,2010,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100065,10/4/2010,2010,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,1.0,,not control-system/telecom related,False
PHMSA,20100072,10/13/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100073,10/14/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100074,10/14/2010,2010,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100075,10/14/2010,2010,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100070,10/13/2010,2010,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,8.0,51.0,,not control-system/telecom related,False
PHMSA,20100068,10/7/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100069,10/7/2010,2010,,gas_transmission_gathering,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100060,9/17/2010,2010,,gas_transmission_gathering,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100063,9/22/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100064,9/30/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100062,9/21/2010,2010,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100066,10/5/2010,2010,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100061,9/17/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100057,9/14/2010,2010,,gas_transmission_gathering,OTHER INCIDENT CAUSE,OTHER INCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100056,9/13/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100055,9/10/2010,2010,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100059,9/15/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100054,9/2/2010,2010,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100053,9/1/2010,2010,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100052,8/31/2010,2010,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100051,8/27/2010,2010,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100050,8/27/2010,2010,,gas_transmission_gathering,OTHER INCIDENT CAUSE,OTHER INCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100058,9/14/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100049,8/13/2010,2010,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100047,8/3/2010,2010,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100048,8/4/2010,2010,,gas_transmission_gathering,OTHER INCIDENT CAUSE,OTHER INCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100046,7/29/2010,2010,,gas_transmission_gathering,MATERIAL FAILURE OF PIPE OR WELD,MATERIAL FAILURE OF PIPE OR WELD,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100045,7/28/2010,2010,,gas_transmission_gathering,OTHER INCIDENT CAUSE,OTHER INCIDENT CAUSE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100044,7/23/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100039,7/14/2010,2010,,gas_transmission_gathering,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100043,7/20/2010,2010,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100041,7/19/2010,2010,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100042,7/19/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100036,7/8/2010,2010,,gas_transmission_gathering,EXCAVATION DAMAGE,EXCAVATION DAMAGE,,1.0,7.0,,not control-system/telecom related,False
PHMSA,20100035,6/30/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100034,6/25/2010,2010,,gas_transmission_gathering,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100087,11/9/2010,2010,,gas_transmission_gathering,EQUIPMENT FAILURE,EQUIPMENT FAILURE,,0.0,1.0,,not control-system/telecom related,False
PHMSA,20100033,6/15/2010,2010,,gas_transmission_gathering,INCORRECT OPERATION,INCORRECT OPERATION,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100031,6/4/2010,2010,,gas_transmission_gathering,CORROSION FAILURE,CORROSION FAILURE,,0.0,0.0,,not control-system/telecom related,False
PHMSA,20100032,6/10/2010,2010,,gas_transmission_gathering,NATURAL FORCE DAMAGE,NATURAL FORCE DAMAGE,,0.0,0.0,,not control-system/telecom related,False
